order_id,customer_id,product_id,quantity,unit_price,order_date,delivery_status,payment_method,region,discount_applied
O763830,C00415,P0028,3,17.38,27-07-2025,Delivered,PayPal,South,
O506188,C00164,P0015,4,8.71,07-07-2025,Delivered,Bank Transfer,North,0.05
O101988,C00343,P0024,5,14.06,08-07-2025, DELAYED,PayPal,East,0
O101218,C00272,P0004,1,13.67,26-07-2025,Delivered,Credit Card,West,0.2
O286436,C00473,P0007,5,25.74,26-07-2025, Cancelled ,Bank Transfer,Central,0.1
O175546,C00344,P0006,1,36.31,26-07-2025,Delivered,PayPal,West,0.1
O993717,C00349,P0024,1,36.3,26-07-2025, Cancelled ,credit card,East,0.15
O391077,C00168,P0018,5,42.86,06-07-2025, Cancelled ,Bank Transfer,West,0.05
O716503,C00411,P0006,5,39.03,07-07-2025, DELAYED,Credit Card,North,0.15
O103896,C00496,P0011,3,48.37,25-07-2025,delivered,credit card,South,0.2
O781937,C00453,P0025,5,37.43,25-07-2025,Delivered,Credit Card,West,0.05
O300860,C00191,P0008,4,46.02,25-07-2025,delivered,Bank Transfer,Central,
O785597,C00446,P0005,3,20.12,25-07-2025, DELAYED,Credit Card,North,0.05
O988876,C00450,P0003,3,9.75,05-07-2025,delivered,PayPal,West,0.1
O238215,C00416,P0007,5,34.79,06-07-2025, DELAYED,Credit Card,East,0.05
O513538,C00108,P0012,2,35.44,24-07-2025, Cancelled ,PayPal,Central,0
O473651,C00364,P0010,3,21.72,24-07-2025, DELAYED,Bank Transfer,Central,0.05
O802859,C00040,P0017,2,9.07,24-07-2025,delivered,Bank Transfer,West,0
O556857,C00086,P0029,5,33.99,24-07-2025,Delivered,Bank Transfer,Central,0.1
O997678,C00322,P0005,3,22.46,04-07-2025,delivered,Bank Transfer,West,0.1
O414775,C00356,P0007,2,15.35,05-07-2025, Cancelled ,Bank Transfer,East,0.05
O430286,C00151,P0030,4,10.54,23-07-2025, Cancelled ,PayPal,North,0.15
O302647,C00404,P0018,2,26.66,23-07-2025, Cancelled ,PayPal,West,0.1
O793932,C00061,P0006,1,15.38,23-07-2025, Cancelled ,PayPal,West,0.05
O995316,C00248,P0012,3,34.08,23-07-2025,Delivered,PayPal,East,
O361593,C00016,P0027,4,22.14,03-07-2025,Delivered,PayPal,North,
O343406,C00112,P0001,2,15.37,04-07-2025,delivered,Credit Card,Central,0.05
O918723,C00317,P0016,5,13.82,22-07-2025, DELAYED,Bank Transfer,Central,0.15
O140019,C00073,P0012,5,20.01,22-07-2025, Cancelled ,credit card,South,
O371025,C00215,P0025,2,16.43,22-07-2025,delivered,PayPal,East,0
O717096,C00254,P0027,1,44.12,22-07-2025,Delivered,PayPal,North,0.1
O989010,C00258,P0024,5,43.26,02-07-2025,delivered,PayPal,Central,0.15
O983443,C00109,P0011,1,49.2,03-07-2025, Cancelled ,credit card,West,0.1
O948986,C00052,P0015,5,16.84,21-07-2025, Cancelled ,Bank Transfer,South,
O155211,C00413,P0029,1,33.03,21-07-2025,Delivered,Credit Card,South,0.05
O253012,C00028,P0014,3,34.45,21-07-2025,delivered,credit card,South,0.2
O493223,C00132,P0013,2,16.72,21-07-2025,delivered,Credit Card,South,0
O829460,C00322,P0002,5,33.89,01-07-2025,Delivered,PayPal,North,0.15
O310315,C00074,P0028,5,35.65,02-07-2025, DELAYED,Bank Transfer,South,0.2
O567654,C00301,P0029,5,28.53,20-07-2025,Delivered,credit card,East,0
O547811,C00367,P0026,3,42.95,20-07-2025,Delayed,Credit Card,Central,0.1
O205673,C00442,P0010,2,45.97,20-07-2025,delivered,Credit Card,Central,
O221124,C00486,P0028,2,8.16,20-07-2025, DELAYED,PayPal,South,0.2
O513035,C00377,P0015,4,25.85,30-06-2025, Cancelled ,Bank Transfer,Central,0.1
O218276,C00462,P0006,5,37.6,01-07-2025,Delivered,credit card,West,0.05
O143705,C00082,P0022,2,35.28,19-07-2025,Delayed,Credit Card,Central,0
O680530,C00158,P0011,3,29.01,19-07-2025, Cancelled ,PayPal,Central,0.15
O102507,C00303,P0011,4,37.84,19-07-2025,delivered,PayPal,North,0.15
O502495,C00162,P0003,4,38.05,19-07-2025, Cancelled ,credit card,South,0.2
O724098,C00290,P0003,5,42.02,29-06-2025, Cancelled ,PayPal,Central,0.05
O572655,C00328,P0010,5,25.51,30-06-2025,Delivered,Credit Card,Central,0.2
O463423,C00329,P0008,1,34.48,18-07-2025, Cancelled ,Credit Card,South,0.05
O712317,C00348,P0007,2,20.86,18-07-2025,delivered,Bank Transfer,South,0
O613119,C00290,P0024,4,25.81,18-07-2025,Delivered,Bank Transfer,East,0.05
O542427,C00084,P0009,4,36.39,18-07-2025,Delayed,credit card,South,0
O138054,C00337,P0001,1,12.44,28-06-2025,Delayed,Bank Transfer,Central,0.15
O540635,C00377,P0028,1,48.14,29-06-2025,Delivered,Credit Card,East,0
O927717,C00157,P0009,1,33.68,17-07-2025,delivered,Bank Transfer,East,0.15
O410704,C00328,P0020,2,45.57,17-07-2025,Delivered,PayPal,Central,0.2
O575523,C00436,P0019,5,32.55,17-07-2025,Delayed,Bank Transfer,East,
O835006,C00439,P0021,1,28.3,17-07-2025, DELAYED,PayPal,South,0.05
O224336,C00256,P0025,2,34.49,27-06-2025,Delayed,Bank Transfer,East,0.15
O171464,C00131,P0025,3,28.09,28-06-2025,Delayed,Credit Card,East,0
O358648,C00317,P0004,5,30.47,16-07-2025, Cancelled ,PayPal,West,0.1
O583517,C00213,P0024,3,8.67,16-07-2025,Delivered,Bank Transfer,Central,0.15
O841401,C00316,P0010,1,17.58,16-07-2025,Delivered,Bank Transfer,North,
O645265,C00064,P0016,1,45.25,16-07-2025,delivered,credit card,West,0.15
O289469,C00473,P0022,5,33.31,26-06-2025,Delayed,credit card,South,0.1
O916245,C00070,P0011,3,20.83,27-06-2025,Delayed,Bank Transfer,West,0.05
O973753,C00488,P0019,2,19.13,15-07-2025,Delivered,Bank Transfer,South,0.1
O432829,C00374,P0010,2,12.8,15-07-2025, Cancelled ,Credit Card,East,0
O994586,C00150,P0027,2,17.86,15-07-2025, Cancelled ,credit card,South,0
O940862,C00289,P0020,5,18.85,15-07-2025, Cancelled ,Credit Card,Central,0
O260388,C00443,P0005,3,17.89,25-06-2025, DELAYED,credit card,South,0.2
O860367,C00436,P0003,2,17.91,26-06-2025, DELAYED,PayPal,East,
O991022,C00288,P0012,3,13.3,14-07-2025, DELAYED,Bank Transfer,Central,0.2
O459801,C00405,P0014,4,11.54,14-07-2025,delivered,credit card,East,0
O754986,C00017,P0024,5,32.7,14-07-2025,Delivered,PayPal,North,0.15
O244093,C00312,P0025,2,46.79,14-07-2025, DELAYED,credit card,South,0.15
O739903,C00383,P0023,4,11.21,24-06-2025,Delayed,credit card,South,0.1
O294165,C00159,P0015,2,22.83,25-06-2025,Delivered,PayPal,West,0
O360604,C00479,P0003,3,45.78,13-07-2025, Cancelled ,credit card,West,0.2
O563080,C00237,P0013,2,26.71,13-07-2025, Cancelled ,Bank Transfer,West,0.15
O661643,C00032,P0026,5,33.65,13-07-2025,Delivered,Bank Transfer,North,
O182115,C00257,P0002,5,11.63,13-07-2025,Delivered,credit card,South,0.1
O174225,C00215,P0024,5,34.56,23-06-2025, Cancelled ,Credit Card,Central,
O786598,C00289,P0020,2,40.31,24-06-2025,delivered,PayPal,West,0.2
O741969,C00363,P0010,5,28.12,12-07-2025, DELAYED,PayPal,West,0.15
O158134,C00154,P0026,2,24.48,12-07-2025,delivered,credit card,North,0
O727416,C00492,P0022,2,38.64,12-07-2025, DELAYED,credit card,West,0.15
O384698,C00377,P0003,1,43.96,12-07-2025,delivered,Bank Transfer,North,
O896740,C00040,P0012,1,42.44,22-06-2025,Delayed,Bank Transfer,East,0.1
O651546,C00270,P0004,3,49.93,23-06-2025,delivered,PayPal,Central,0.15
O896668,C00385,P0026,3,28.31,11-07-2025,delivered,credit card,East,0.05
O997360,C00130,P0023,5,30.89,11-07-2025, DELAYED,Bank Transfer,East,0
O605087,C00035,P0029,2,14.35,11-07-2025, Cancelled ,Credit Card,West,
O774030,C00252,P0029,1,29.82,11-07-2025, DELAYED,Bank Transfer,Central,0.15
O124372,C00366,P0023,5,27.42,21-06-2025, DELAYED,Credit Card,Central,0.05
O340198,C00257,P0018,1,18.44,22-06-2025, DELAYED,Bank Transfer,North,0.15
O436800,C00089,P0011,2,23.32,10-07-2025,Delivered,Credit Card,North,0.2
O797516,C00470,P0028,4,33.69,10-07-2025,Delayed,PayPal,South,0.05
O509022,C00030,P0027,1,24.93,10-07-2025,Delivered,credit card,Central,0.1
O999356,C00009,P0012,4,21.05,10-07-2025,delivered,PayPal,East,0.1
O533620,C00342,P0006,2,23.72,20-06-2025, DELAYED,Credit Card,South,0
O225517,C00064,P0029,2,22.96,21-06-2025, DELAYED,PayPal,East,0.15
O108647,C00440,P0027,1,48.17,09-07-2025,Delivered,PayPal,South,0.05
O929742,C00392,P0027,2,42.87,09-07-2025,delivered,PayPal,Central,0.2
O162074,C00161,P0003,1,27.98,09-07-2025,Delayed,Bank Transfer,West,0.1
O590885,C00408,P0013,4,23.28,09-07-2025, Cancelled ,credit card,East,0.1
O510792,C00411,P0017,5,24.72,19-06-2025,Delivered,PayPal,West,
O133621,C00218,P0021,1,48.83,20-06-2025,Delayed,credit card,Central,0.2
O438858,C00418,P0016,2,39.49,08-07-2025,Delivered,Credit Card,East,0.05
O989255,C00331,P0029,4,49.75,08-07-2025, Cancelled ,Bank Transfer,South,0.15
O114649,C00071,P0020,3,14.61,08-07-2025, DELAYED,PayPal,North,
O760880,C00087,P0014,5,15.65,08-07-2025, DELAYED,PayPal,Central,0.1
O746499,C00013,P0005,2,18.12,18-06-2025, DELAYED,Bank Transfer,Central,0.2
O524255,C00361,P0029,2,21.14,19-06-2025, DELAYED,Credit Card,North,0.15
O342787,C00463,P0001,5,31.83,07-07-2025, Cancelled ,Credit Card,Central,0.05
O586478,C00334,P0006,3,26.78,07-07-2025, Cancelled ,credit card,South,0.15
O529584,C00193,P0023,4,31.5,07-07-2025,Delayed,Bank Transfer,East,
O508684,C00195,P0021,5,25.91,07-07-2025,Delayed,credit card,East,0.1
O340256,C00127,P0003,3,30.92,17-06-2025, Cancelled ,Credit Card,South,0.2
O823802,C00435,P0030,2,10.6,18-06-2025,Delivered,credit card,East,0.1
O464028,C00488,P0027,2,14.38,06-07-2025, Cancelled ,Credit Card,East,0.2
O557598,C00010,P0002,five,26.68,06-07-2025,Delayed,credit card,East,0.2
O605779,C00436,P0006,1,24.81,06-07-2025, Cancelled ,Bank Transfer,West,0.2
O929019,C00037,P0016,3,36.65,06-07-2025,Delivered,Credit Card,South,
O651251,C00227,P0010,4,30.88,16-06-2025, DELAYED,Credit Card,North,0.2
O980769,C00174,P0021,4,23.17,17-06-2025,Delivered,Credit Card,West,0
O917827,C00355,P0015,5,41.87,05-07-2025, Cancelled ,credit card,South,
O903573,C00119,P0027,2,16.89,05-07-2025,Delayed,Credit Card,West,0.2
O584654,C00155,P0010,4,9.87,05-07-2025, Cancelled ,credit card,Central,0.15
O118589,C00420,P0025,2,20.49,05-07-2025, Cancelled ,PayPal,North,0
O480843,C00038,P0030,3,38.27,15-06-2025,delivered,Credit Card,West,0
O927206,C00084,P0023,2,43.56,16-06-2025,Delayed,PayPal,East,0.15
O974639,C00051,P0027,4,25.9,04-07-2025,Delayed,credit card,East,
O310604,C00372,P0018,2,17.65,04-07-2025,delivered,Credit Card,South,0.05
O461210,C00470,P0023,1,12.43,04-07-2025, DELAYED,Bank Transfer,Central,0.15
O952742,C00310,P0025,4,32.68,04-07-2025, Cancelled ,PayPal,Central,
O103137,C00056,P0014,1,8,14-06-2025,Delayed,PayPal,North,0.15
O197307,C00431,P0011,3,31.28,15-06-2025,delivered,credit card,East,0.05
O103512,C00407,P0020,2,28.25,03-07-2025,delivered,credit card,South,
O128047,C00126,P0008,5,23.64,03-07-2025,Delayed,Bank Transfer,North,0.2
O136608,C00190,P0010,3,42.72,03-07-2025, Cancelled ,credit card,North,0.1
O547433,C00385,P0014,3,8.34,03-07-2025, DELAYED,Credit Card,West,0.1
O731844,C00446,P0011,1,21.9,13-06-2025, DELAYED,Bank Transfer,South,0
O628715,C00069,P0014,4,49.42,14-06-2025, DELAYED,credit card,South,0.1
O278880,C00216,P0007,3,25.82,02-07-2025,Delivered,Credit Card,South,
O669855,C00335,P0010,4,34.02,02-07-2025,Delivered,PayPal,East,
O518324,C00411,P0022,5,42.38,02-07-2025,Delivered,credit card,West,0.15
O345854,C00373,P0023,1,25.54,02-07-2025,Delivered,PayPal,Central,0.05
O866875,C00407,P0008,2,24.91,12-06-2025, Cancelled ,Bank Transfer,East,0.1
O103107,C00312,P0028,5,32.7,13-06-2025,delivered,PayPal,North,0.05
O130206,C00189,P0004,2,49.69,01-07-2025,Delivered,Credit Card,North,0.05
O413688,C00192,P0008,4,46.62,01-07-2025, Cancelled ,Bank Transfer,West,0.2
O794119,C00465,P0009,2,43.41,01-07-2025,Delivered,Bank Transfer,Central,0.05
O891476,C00228,P0029,2,45.88,01-07-2025,delivered,Credit Card,South,
O128369,C00269,P0013,2,47.19,11-06-2025,Delayed,Bank Transfer,South,0
O530578,C00451,P0013,4,22.59,12-06-2025,Delayed,Credit Card,West,0
O140946,C00251,,3,22.2,30-06-2025,Delivered,PayPal,East,0.05
O114870,C00470,P0003,3,45.46,30-06-2025,Delayed,credit card,East,0.05
O361209,C00422,P0022,5,47.66,30-06-2025, DELAYED,credit card,North,0.05
O595014,C00149,P0002,2,49.87,30-06-2025, DELAYED,Bank Transfer,West,
O726454,C00123,P0003,4,9.85,10-06-2025,Delayed,PayPal,Central,
O248633,C00457,P0013,4,21.07,11-06-2025, Cancelled ,PayPal,East,0.1
O572584,C00396,P0013,2,27.36,29-06-2025,Delivered,credit card,East,0.15
O153203,C00107,P0007,3,17.9,29-06-2025,Delivered,credit card,South,0.15
O698642,C00171,P0009,1,24.12,29-06-2025, Cancelled ,Bank Transfer,West,0
O545175,C00386,P0010,1,16.61,29-06-2025,Delivered,credit card,South,0.15
O628076,C00065,P0021,5,20.98,09-06-2025,Delivered,Credit Card,East,0.05
O553952,C00338,P0030,1,18.7,10-06-2025,Delivered,Credit Card,Central,0
O634465,C00299,P0010,2,43.22,28-06-2025,delivered,Credit Card,West,0.15
O169970,C00167,P0008,4,40.46,28-06-2025,delivered,credit card,South,0.2
O997260,C00040,P0010,1,28.01,28-06-2025,Delivered,Bank Transfer,West,0.1
O932149,C00376,P0027,3,14.64,28-06-2025, DELAYED,Credit Card,Central,0.15
O159750,C00335,P0001,5,10.1,08-06-2025, Cancelled ,PayPal,South,
O362752,C00494,P0009,1,47.22,09-06-2025, Cancelled ,Credit Card,East,0.15
O770895,C00020,P0017,3,49.01,27-06-2025, Cancelled ,PayPal,North,0.05
O404317,C00166,P0020,1,42.61,27-06-2025, DELAYED,PayPal,South,0.1
O664253,C00010,P0002,1,26.8,27-06-2025,Delivered,credit card,West,0
O751749,C00167,P0015,5,32.32,27-06-2025,Delayed,Bank Transfer,South,0.2
O430726,C00063,P0013,2,25.58,07-06-2025, DELAYED,Bank Transfer,North,0.05
O362198,C00069,P0012,4,29.58,08-06-2025,Delivered,Credit Card,South,0.05
O302462,C00229,P0026,2,20.89,26-06-2025,Delivered,Credit Card,North,0.15
O676582,C00335,P0014,5,39.96,26-06-2025, Cancelled ,PayPal,North,0.2
O975918,C00194,P0022,3,18.52,26-06-2025, DELAYED,PayPal,South,0
O438401,C00098,P0022,5,45.89,26-06-2025,Delivered,credit card,South,0.15
O476105,C00090,P0002,3,46.24,06-06-2025,Delayed,Credit Card,North,0.2
O667498,C00480,P0008,2,47.07,07-06-2025, DELAYED,PayPal,Central,0.15
O810557,C00181,P0002,5,47.91,25-06-2025,Delayed,credit card,North,0.2
O867564,C00386,P0025,3,33.92,25-06-2025, DELAYED,PayPal,Central,0.1
O919707,C00479,P0021,4,29.72,25-06-2025,delivered,credit card,Central,0.2
O123514,C00084,P0027,4,16.33,25-06-2025,Delayed,Bank Transfer,East,0.1
O682214,C00015,P0011,3,27.6,05-06-2025, Cancelled ,Credit Card,South,0.05
O703999,C00357,P0017,2,23.13,06-06-2025,delivered,credit card,North,0.15
O606970,C00398,P0013,4,39.83,24-06-2025,Delayed,PayPal,Central,0.1
O636308,C00051,P0016,1,18.62,24-06-2025,Delayed,credit card,West,
O658750,C00474,P0012,2,16.26,24-06-2025,delivered,Credit Card,South,0
O610081,C00153,P0027,2,47.33,24-06-2025, Cancelled ,Credit Card,South,0.05
O312502,C00191,P0008,5,43.93,04-06-2025,delivered,Credit Card,Central,0.15
O472344,C00320,P0004,3,23.76,05-06-2025, Cancelled ,Bank Transfer,North,0
O830239,C00415,P0017,2,33.8,23-06-2025, DELAYED,Credit Card,North,0.1
O347023,C00310,P0021,5,42.77,23-06-2025, DELAYED,Bank Transfer,East,0.15
O191262,C00257,P0005,3,25.39,23-06-2025,delivered,PayPal,East,0.2
O565158,C00273,P0025,3,33.74,23-06-2025, Cancelled ,Credit Card,North,0.2
O603365,C00274,P0005,3,41.27,03-06-2025,Delayed,Bank Transfer,Central,0.15
O416795,C00500,P0010,4,34.69,04-06-2025,Delayed,Bank Transfer,Central,0.15
O688967,C00297,P0021,1,9.13,22-06-2025,Delivered,Credit Card,North,0
O143881,C00024,P0012,1,21.14,22-06-2025,delivered,PayPal,East,0.1
O630140,C00231,P0001,2,16.58,22-06-2025,delivered,PayPal,South,0.2
O482395,C00149,P0030,4,14.72,22-06-2025,Delayed,credit card,Central,
O366613,C00403,P0004,5,16.74,02-06-2025, DELAYED,credit card,South,0
O690422,C00070,P0012,5,14.09,03-06-2025,delivered,Bank Transfer,Central,0.2
O970231,C00471,P0018,3,16.7,21-06-2025, DELAYED,Bank Transfer,West,0.1
O857081,C00414,P0017,2,17.71,21-06-2025,delivered,PayPal,South,0.15
O514759,C00459,P0011,4,26.76,21-06-2025, DELAYED,Credit Card,North,0.05
O714434,C00400,P0004,5,36.41,21-06-2025, Cancelled ,Bank Transfer,North,0.15
O710538,C00429,P0019,5,49.83,01-06-2025,delivered,PayPal,South,0
O481013,C00062,P0008,5,21.1,02-06-2025, DELAYED,Credit Card,North,0
O382459,C00002,P0017,3,32.93,20-06-2025,delivered,PayPal,South,0.05
O795160,C00007,P0030,3,43.43,20-06-2025,delivered,Bank Transfer,Central,0.15
O762898,C00450,P0013,1,49.96,20-06-2025, Cancelled ,Credit Card,North,0.1
O449098,C00271,P0018,2,40.1,20-06-2025, DELAYED,PayPal,East,0
O347460,C00378,P0001,3,15.2,31-05-2025, DELAYED,Credit Card,West,0.15
O625278,C00154,P0009,2,49.79,01-06-2025, DELAYED,PayPal,Central,
O997300,C00358,P0030,4,43.87,19-06-2025,Delivered,Credit Card,East,
O707997,C00148,P0019,1,45.12,19-06-2025,Delayed,PayPal,West,0
O134437,C00269,P0013,4,10.35,19-06-2025, DELAYED,Credit Card,South,0.05
O634530,C00253,P0020,4,11.19,19-06-2025, Cancelled ,bank transfr,East,0.2
O187433,C00170,P0018,1,14.18,30-05-2025,Delayed,credit card,Central,0.15
O133653,C00474,P0019,1,27.26,31-05-2025,delivered,Bank Transfer,East,
O476260,C00478,P0009,4,26.38,18-06-2025, Cancelled ,Bank Transfer,Central,0.05
O179117,C00155,P0014,2,45.09,18-06-2025,Delivered,Credit Card,Central,0.15
O393671,C00497,P0022,5,44.27,18-06-2025,Delivered,Credit Card,East,0
O999514,C00282,P0001,5,24.84,18-06-2025,Delayed,PayPal,Central,0.05
O974337,C00131,P0026,4,46,29-05-2025,Delivered,Credit Card,North,
O726353,C00062,P0006,5,49.99,30-05-2025,Delivered,Bank Transfer,South,0.15
O245071,C00038,P0022,5,46.78,17-06-2025, DELAYED,credit card,Central,0.1
O826271,C00156,P0004,5,11.57,17-06-2025, Cancelled ,Bank Transfer,North,0
O928814,C00189,P0029,4,36.08,17-06-2025, DELAYED,Credit Card,Central,
O765307,C00430,P0004,1,29.96,17-06-2025,delivered,PayPal,South,0.15
O436685,C00007,P0001,4,26.15,28-05-2025,delivered,credit card,North,0.2
O619895,C00060,P0028,4,43.69,29-05-2025,Delivered,Credit Card,East,0
O951103,C00199,P0026,5,39.56,16-06-2025, DELAYED,credit card,East,
O348737,C00479,P0014,5,27.9,16-06-2025, Cancelled ,credit card,North,0.15
O674020,C00422,P0022,1,15.68,16-06-2025,delivered,credit card,South,0.05
O133670,C00326,P0009,3,47.23,16-06-2025, DELAYED,PayPal,North,0.05
O221217,C00315,P0007,2,18.54,27-05-2025, DELAYED,Bank Transfer,South,0.2
O693508,C00383,P0006,3,46.81,28-05-2025, Cancelled ,Bank Transfer,West,
O432153,C00480,P0020,3,45.72,15-06-2025,Delayed,Bank Transfer,West,0.2
O566835,C00194,P0029,5,21.91,15-06-2025,delivered,Credit Card,East,0.1
O549087,C00004,P0030,5,20.29,15-06-2025, DELAYED,Credit Card,South,0.1
O338820,C00031,P0021,4,25.06,15-06-2025,Delivered,Bank Transfer,North,
O923783,C00281,P0001,5,14.4,26-05-2025,delivered,Bank Transfer,Central,0.15
O211595,C00123,P0001,1,13.58,27-05-2025, DELAYED,Bank Transfer,East,
O166772,C00137,P0025,5,25.17,14-06-2025,delivered,credit card,Central,0.15
O965630,C00136,P0019,1,29.13,14-06-2025,delivered,PayPal,West,0.2
O908289,C00347,P0005,3,34.96,14-06-2025,Delayed,Bank Transfer,Central,0.1
O938724,C00234,P0013,5,31.09,14-06-2025,Delayed,credit card,North,
O231263,C00190,P0006,1,44.37,25-05-2025, DELAYED,credit card,West,0.05
O382835,C00294,P0008,2,20.9,26-05-2025,delivered,credit card,South,0.05
O371333,C00212,P0028,4,37.07,13-06-2025, Cancelled ,credit card,North,
O388123,C00453,P0018,5,49.87,13-06-2025,Delayed,Bank Transfer,Central,0
O108133,C00037,P0019,3,35.11,13-06-2025, DELAYED,Bank Transfer,East,
O457174,C00289,P0028,5,18.71,13-06-2025,Delivered,Bank Transfer,Central,0.2
O129661,C00449,P0006,3,20.46,24-05-2025,Delayed,Bank Transfer,West,0
O807335,C00080,P0013,5,49.33,25-05-2025,Delayed,credit card,South,0.05
O114321,C00196,P0024,3,17.48,12-06-2025,Delayed,Bank Transfer,North,0.2
O631979,C00123,P0027,4,46.22,12-06-2025,Delivered,PayPal,West,0.05
O260940,C00141,P0016,3,42.92,12-06-2025, DELAYED,PayPal,South,0.2
O421182,C00359,P0025,3,30.81,12-06-2025, DELAYED,PayPal,West,
O313696,C00369,P0030,1,45.12,23-05-2025,delivered,Bank Transfer,Central,
O228802,C00043,P0010,3,23.48,24-05-2025, Cancelled ,credit card,Central,0.2
O534339,C00331,P0018,2,44.35,11-06-2025,Delayed,Credit Card,East,0.1
O777977,C00162,P0011,1,19.25,11-06-2025, Cancelled ,PayPal,West,0.15
O590171,C00203,P0002,5,30.1,11-06-2025,Delayed,credit card,West,0
O965377,C00410,P0023,1,21.01,11-06-2025,delivered,Bank Transfer,West,
O737477,C00283,P0011,3,45.71,22-05-2025, DELAYED,PayPal,Central,
O454790,C00343,P0028,4,27.38,23-05-2025,Delayed,PayPal,South,
O855477,C00293,P0006,5,42.55,10-06-2025,Delayed,PayPal,South,0.2
O240005,C00370,P0005,3,34.73,10-06-2025, Cancelled ,credit card,East,0.2
O666035,C00037,P0002,2,41.63,10-06-2025,Delayed,credit card,East,0
O988924,C00419,P0016,4,39.81,10-06-2025, Cancelled ,Credit Card,South,
O476426,C00458,P0011,2,8.23,21-05-2025,delivered,Bank Transfer,Central,0.05
O584883,C00241,P0001,5,37.66,22-05-2025, Cancelled ,Bank Transfer,North,
O899171,C00478,P0021,3,44.46,09-06-2025, DELAYED,credit card,West,0.2
O797932,C00096,P0003,2,25.2,09-06-2025, DELAYED,Bank Transfer,East,0.2
O633614,C00126,P0017,2,28.27,09-06-2025,Delayed,credit card,Central,0.15
O458385,C00483,P0012,5,13.18,09-06-2025,Delayed,Credit Card,Central,
O230317,C00065,P0002,3,33.31,20-05-2025, Cancelled ,Credit Card,North,0
O651929,C00210,P0028,4,39.45,21-05-2025,Delayed,credit card,South,0.2
O185950,C00397,P0030,1,11.19,08-06-2025, Cancelled ,Credit Card,West,0.2
O718106,C00383,P0022,1,13.5,08-06-2025,Delayed,PayPal,North,0.2
O861159,C00004,P0012,4,39.85,08-06-2025,Delivered,PayPal,Central,0.15
O178190,C00247,P0010,5,11.37,08-06-2025,delivered,PayPal,North,
O846562,C00319,P0004,1,17.34,19-05-2025, DELAYED,Bank Transfer,East,
